model,source_node_id,target_node_id,compartment
AH,ALCD19__Org2,glyc[c]__Org2,AH
AH,h[c]__Org2,ALCD19__Org2,AH
AH,ALCD19__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,ALCD19__Org2,AH
AH,ALCD2x__Org2,acald[c]__Org2,AH
AH,etoh[c]__Org2,ALCD2x__Org2,AH
AH,ALCD2x__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,ALCD2x__Org2,AH
AH,ALCD2x__Org2,nadh[c]__Org2,AH
AH,AMALT1__Org2,glc_D[c]__Org2,AH
AH,malt[c]__Org2,AMALT1__Org2,AH
AH,malttr[c]__Org2,AMALT1__Org2,AH
AH,AMALT1__Org2,maltttr[c]__Org2,AH
AH,AMALT2__Org2,maltpt[c]__Org2,AH
AH,AMALT2__Org2,glc_D[c]__Org2,AH
AH,malt[c]__Org2,AMALT2__Org2,AH
AH,maltttr[c]__Org2,AMALT2__Org2,AH
AH,AMALT3__Org2,malthx[c]__Org2,AH
AH,AMALT3__Org2,glc_D[c]__Org2,AH
AH,malt[c]__Org2,AMALT3__Org2,AH
AH,maltpt[c]__Org2,AMALT3__Org2,AH
AH,AMALT4__Org2,malthp[c]__Org2,AH
AH,AMALT4__Org2,glc_D[c]__Org2,AH
AH,malt[c]__Org2,AMALT4__Org2,AH
AH,malthx[c]__Org2,AMALT4__Org2,AH
AH,acmanap[c]__Org2,AMANAPEr__Org2,AH
AH,AMANAPEr__Org2,acgam6p[c]__Org2,AH
AH,AMPMS2__Org2,4ampm[c]__Org2,AH
AH,AMPMS2__Org2,for[c]__Org2,AH
AH,air[c]__Org2,AMPMS2__Org2,AH
AH,h2o[c]__Org2,AMPMS2__Org2,AH
AH,AMPMS2__Org2,h[c]__Org2,AH
AH,nad[c]__Org2,AMPMS2__Org2,AH
AH,AMPMS2__Org2,nadh[c]__Org2,AH
AH,AMPMS3__Org2,co[c]__Org2,AH
AH,AMPMS3__Org2,4ampm[c]__Org2,AH
AH,air[c]__Org2,AMPMS3__Org2,AH
AH,amet[c]__Org2,AMPMS3__Org2,AH
AH,AMPMS3__Org2,dad_5[c]__Org2,AH
AH,AMPMS3__Org2,for[c]__Org2,AH
AH,AMPMS3__Org2,h[c]__Org2,AH
AH,AMPMS3__Org2,met_L[c]__Org2,AH
AH,AMPSO3OX__Org2,aps[c]__Org2,AH
AH,fad[c]__Org2,AMPSO3OX__Org2,AH
AH,AMPSO3OX__Org2,fadh2[c]__Org2,AH
AH,amp[c]__Org2,AMPSO3OX__Org2,AH
AH,h[c]__Org2,AMPSO3OX__Org2,AH
AH,so3[c]__Org2,AMPSO3OX__Org2,AH
AH,cgly[c]__Org2,AMPTASECG__Org2,AH
AH,AMPTASECG__Org2,cys_L[c]__Org2,AH
AH,AMPTASECG__Org2,gly[c]__Org2,AH
AH,h2o[c]__Org2,AMPTASECG__Org2,AH
AH,glycys[c]__Org2,AMPTASEGC__Org2,AH
AH,AMPTASEGC__Org2,cys_L[c]__Org2,AH
AH,AMPTASEGC__Org2,gly[c]__Org2,AH
AH,h2o[c]__Org2,AMPTASEGC__Org2,AH
AH,anth[c]__Org2,ANPRT__Org2,AH
AH,ANPRT__Org2,pran[c]__Org2,AH
AH,ANPRT__Org2,ppi[c]__Org2,AH
AH,prpp[c]__Org2,ANPRT__Org2,AH
AH,chor[c]__Org2,ANS__Org2,AH
AH,ANS__Org2,anth[c]__Org2,AH
AH,gln_L[c]__Org2,ANS__Org2,AH
AH,ANS__Org2,glu_L[c]__Org2,AH
AH,ANS__Org2,h[c]__Org2,AH
AH,ANS__Org2,pyr[c]__Org2,AH
AH,nh4[c]__Org2,ANS2__Org2,AH
AH,ANS2__Org2,anth[c]__Org2,AH
AH,chor[c]__Org2,ANS2__Org2,AH
AH,ANS2__Org2,h2o[c]__Org2,AH
AH,ANS2__Org2,h[c]__Org2,AH
AH,ANS2__Org2,pyr[c]__Org2,AH
AH,2aobut[c]__Org2,AOBUTDs__Org2,AH
AH,AOBUTDs__Org2,aact[c]__Org2,AH
AH,AOBUTDs__Org2,co2[c]__Org2,AH
AH,h[c]__Org2,AOBUTDs__Org2,AH
AH,aact[c]__Org2,APPLDH__Org2,AH
AH,APPLDH__Org2,appl[c]__Org2,AH
AH,h[c]__Org2,APPLDH__Org2,AH
AH,APPLDH__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,APPLDH__Org2,AH
AH,APRAUR__Org2,5aprbu[c]__Org2,AH
AH,5apru[c]__Org2,APRAUR__Org2,AH
AH,h[c]__Org2,APRAUR__Org2,AH
AH,APRAUR__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,APRAUR__Org2,AH
AH,APSRdmq__Org2,2dmmq8[c]__Org2,AH
AH,2dmmql8[c]__Org2,APSRdmq__Org2,AH
AH,paps[c]__Org2,APSRdmq__Org2,AH
AH,APSRdmq__Org2,h[c]__Org2,AH
AH,APSRdmq__Org2,pap[c]__Org2,AH
AH,APSRdmq__Org2,so3[c]__Org2,AH
AH,mql8[c]__Org2,APSRmq__Org2,AH
AH,APSRmq__Org2,mqn8[c]__Org2,AH
AH,APSRmq__Org2,h[c]__Org2,AH
AH,APSRmq__Org2,pap[c]__Org2,AH
AH,paps[c]__Org2,APSRmq__Org2,AH
AH,APSRmq__Org2,so3[c]__Org2,AH
AH,ARBabc__Org2,arab_L[c]__Org2,AH
AH,arab_L[e]__Org2,ARBabc__Org2,AH
AH,ARBabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,ARBabc__Org2,AH
AH,h2o[c]__Org2,ARBabc__Org2,AH
AH,ARBabc__Org2,h[c]__Org2,AH
AH,ARBabc__Org2,pi[c]__Org2,AH
AH,ARGDC__Org2,agm[c]__Org2,AH
AH,arg_L[c]__Org2,ARGDC__Org2,AH
AH,ARGDC__Org2,co2[c]__Org2,AH
AH,h[c]__Org2,ARGDC__Org2,AH
AH,argsuc[c]__Org2,ARGSL__Org2,AH
AH,ARGSL__Org2,arg_L[c]__Org2,AH
AH,ARGSL__Org2,fum[c]__Org2,AH
AH,citr_L[c]__Org2,ARGSS__Org2,AH
AH,ARGSS__Org2,amp[c]__Org2,AH
AH,ARGSS__Org2,argsuc[c]__Org2,AH
AH,asp_L[c]__Org2,ARGSS__Org2,AH
AH,atp[c]__Org2,ARGSS__Org2,AH
AH,ARGSS__Org2,h[c]__Org2,AH
AH,ARGSS__Org2,ppi[c]__Org2,AH
AH,ASAD__Org2,4pasp[c]__Org2,AH
AH,aspsa[c]__Org2,ASAD__Org2,AH
AH,ASAD__Org2,h[c]__Org2,AH
AH,nadp[c]__Org2,ASAD__Org2,AH
AH,ASAD__Org2,nadph[c]__Org2,AH
AH,pi[c]__Org2,ASAD__Org2,AH
AH,ASNt2r__Org2,asn_L[c]__Org2,AH
AH,asn_L[e]__Org2,ASNt2r__Org2,AH
AH,h[e]__Org2,ASNt2r__Org2,AH
AH,ASNt2r__Org2,h[c]__Org2,AH
AH,ASP1DC__Org2,ala_B[c]__Org2,AH
AH,asp_L[c]__Org2,ASP1DC__Org2,AH
AH,ASP1DC__Org2,co2[c]__Org2,AH
AH,h[c]__Org2,ASP1DC__Org2,AH
AH,ASPCT__Org2,cbasp[c]__Org2,AH
AH,asp_L[c]__Org2,ASPCT__Org2,AH
AH,cbp[c]__Org2,ASPCT__Org2,AH
AH,ASPCT__Org2,h[c]__Org2,AH
AH,ASPCT__Org2,pi[c]__Org2,AH
AH,ASPKi__Org2,4pasp[c]__Org2,AH
AH,ASPKi__Org2,adp[c]__Org2,AH
AH,asp_L[c]__Org2,ASPKi__Org2,AH
AH,atp[c]__Org2,ASPKi__Org2,AH
AH,ASPO1__Org2,h2o2[c]__Org2,AH
AH,ASPO1__Org2,oaa[c]__Org2,AH
AH,asp_L[c]__Org2,ASPO1__Org2,AH
AH,h2o[c]__Org2,ASPO1__Org2,AH
AH,ASPO1__Org2,nh4[c]__Org2,AH
AH,o2[c]__Org2,ASPO1__Org2,AH
AH,ASPO6__Org2,iasp[c]__Org2,AH
AH,asp_L[c]__Org2,ASPO6__Org2,AH
AH,ASPO6__Org2,h2o2[c]__Org2,AH
AH,ASPO6__Org2,h[c]__Org2,AH
AH,o2[c]__Org2,ASPO6__Org2,AH
AH,fmn[c]__Org2,ASPO7__Org2,AH
AH,ASPO7__Org2,fmnh2[c]__Org2,AH
AH,asp_L[c]__Org2,ASPO7__Org2,AH
AH,ASPO7__Org2,h[c]__Org2,AH
AH,ASPO7__Org2,iasp[c]__Org2,AH
AH,asp_L[c]__Org2,ASPT__Org2,AH
AH,ASPT__Org2,fum[c]__Org2,AH
AH,ASPT__Org2,nh4[c]__Org2,AH
AH,akg[c]__Org2,ASPTA__Org2,AH
AH,asp_L[c]__Org2,ASPTA__Org2,AH
AH,ASPTA__Org2,glu_L[c]__Org2,AH
AH,ASPTA__Org2,oaa[c]__Org2,AH
AH,ATPPRT__Org2,prbatp[c]__Org2,AH
AH,atp[c]__Org2,ATPPRT__Org2,AH
AH,ATPPRT__Org2,ppi[c]__Org2,AH
AH,prpp[c]__Org2,ATPPRT__Org2,AH
AH,adp[c]__Org2,ATPS4__Org2,AH
AH,ATPS4__Org2,atp[c]__Org2,AH
AH,ATPS4__Org2,h2o[c]__Org2,AH
AH,ATPS4__Org2,h[c]__Org2,AH
AH,h[e]__Org2,ATPS4__Org2,AH
AH,pi[c]__Org2,ATPS4__Org2,AH
AH,btamp[c]__Org2,BACCLi__Org2,AH
AH,BACCLi__Org2,btn[c]__Org2,AH
AH,BACCLi__Org2,atp[c]__Org2,AH
AH,BACCLi__Org2,h[c]__Org2,AH
AH,ppi[c]__Org2,BACCLi__Org2,AH
AH,BPNT__Org2,amp[c]__Org2,AH
AH,h2o[c]__Org2,BPNT__Org2,AH
AH,pap[c]__Org2,BPNT__Org2,AH
AH,BPNT__Org2,pi[c]__Org2,AH
AH,BTCOAACCOAT__Org2,but[c]__Org2,AH
AH,ac[c]__Org2,BTCOAACCOAT__Org2,AH
AH,BTCOAACCOAT__Org2,accoa[c]__Org2,AH
AH,btcoa[c]__Org2,BTCOAACCOAT__Org2,AH
AH,fdxox[c]__Org2,BTCOADH__Org2,AH
AH,BTCOADH__Org2,fdxrd[c]__Org2,AH
AH,b2coa[c]__Org2,BTCOADH__Org2,AH
AH,BTCOADH__Org2,btcoa[c]__Org2,AH
AH,h[c]__Org2,BTCOADH__Org2,AH
AH,BTCOADH__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,BTCOADH__Org2,AH
AH,BTNCLi__Org2,adp[c]__Org2,AH
AH,apoC_Lys_btn[c]__Org2,BTNCLi__Org2,AH
AH,atp[c]__Org2,BTNCLi__Org2,AH
AH,BTNCLi__Org2,btn_co2[c]__Org2,AH
AH,BTNCLi__Org2,h[c]__Org2,AH
AH,hco3[c]__Org2,BTNCLi__Org2,AH
AH,BTNCLi__Org2,pi[c]__Org2,AH
AH,btn[e]__Org2,BTNabc__Org2,AH
AH,BTNabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,BTNabc__Org2,AH
AH,BTNabc__Org2,btn[c]__Org2,AH
AH,h2o[c]__Org2,BTNabc__Org2,AH
AH,BTNabc__Org2,h[c]__Org2,AH
AH,BTNabc__Org2,pi[c]__Org2,AH
AH,dtbt[c]__Org2,BTS4__Org2,AH
AH,s[c]__Org2,BTS4__Org2,AH
AH,amet[c]__Org2,BTS4__Org2,AH
AH,BTS4__Org2,btn[c]__Org2,AH
AH,BTS4__Org2,dad_5[c]__Org2,AH
AH,BTS4__Org2,h[c]__Org2,AH
AH,BTS4__Org2,met_L[c]__Org2,AH
AH,but[e]__Org2,BUTt2r__Org2,AH
AH,BUTt2r__Org2,but[c]__Org2,AH
AH,BUTt2r__Org2,h[c]__Org2,AH
AH,h[e]__Org2,BUTt2r__Org2,AH
AH,CA2abc__Org2,ca2[c]__Org2,AH
AH,ca2[e]__Org2,CA2abc__Org2,AH
AH,CA2abc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CA2abc__Org2,AH
AH,h2o[c]__Org2,CA2abc__Org2,AH
AH,CA2abc__Org2,h[c]__Org2,AH
AH,CA2abc__Org2,pi[c]__Org2,AH
AH,chlphncl[c]__Org2,CAP_NR__Org2,AH
AH,CAP_NR__Org2,nchlphncl[c]__Org2,AH
AH,CAP_NR__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,CAP_NR__Org2,AH
AH,CAP_NR__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,CAP_NR__Org2,AH
AH,cbi[c]__Org2,CBIAT__Org2,AH
AH,CBIAT__Org2,adocbi[c]__Org2,AH
AH,atp[c]__Org2,CBIAT__Org2,AH
AH,h[c]__Org2,CBIAT__Org2,AH
AH,CBIAT__Org2,pppi[c]__Org2,AH
AH,cbl1[c]__Org2,CBL2D__Org2,AH
AH,CBL2D__Org2,cbl2[c]__Org2,AH
AH,h[c]__Org2,CBL2D__Org2,AH
AH,nad[c]__Org2,CBL2D__Org2,AH
AH,CBL2D__Org2,nadh[c]__Org2,AH
AH,CBLAT__Org2,adocbl[c]__Org2,AH
AH,atp[c]__Org2,CBLAT__Org2,AH
AH,cbl1[c]__Org2,CBLAT__Org2,AH
AH,h[c]__Org2,CBLAT__Org2,AH
AH,CBLAT__Org2,pppi[c]__Org2,AH
AH,CBMK__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CBMK__Org2,AH
AH,CBMK__Org2,cbp[c]__Org2,AH
AH,co2[c]__Org2,CBMK__Org2,AH
AH,CBMK__Org2,h[c]__Org2,AH
AH,nh4[c]__Org2,CBMK__Org2,AH
AH,CBPS__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CBPS__Org2,AH
AH,CBPS__Org2,cbp[c]__Org2,AH
AH,gln_L[c]__Org2,CBPS__Org2,AH
AH,CBPS__Org2,glu_L[c]__Org2,AH
AH,h2o[c]__Org2,CBPS__Org2,AH
AH,CBPS__Org2,h[c]__Org2,AH
AH,hco3[c]__Org2,CBPS__Org2,AH
AH,CBPS__Org2,pi[c]__Org2,AH
AH,cd2[c]__Org2,CD2abc1__Org2,AH
AH,CD2abc1__Org2,cd2[e]__Org2,AH
AH,CD2abc1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CD2abc1__Org2,AH
AH,h2o[c]__Org2,CD2abc1__Org2,AH
AH,CD2abc1__Org2,h[c]__Org2,AH
AH,CD2abc1__Org2,pi[c]__Org2,AH
AH,acbdma14gapuc[c]__Org2,CDPGLYCGPT__Org2,AH
AH,cdpglyc[c]__Org2,CDPGLYCGPT__Org2,AH
AH,CDPGLYCGPT__Org2,cmp[c]__Org2,AH
AH,CDPGLYCGPT__Org2,h[c]__Org2,AH
AH,CDPGLYCGPT__Org2,prl45tca[c]__Org2,AH
AH,CDPMEK__Org2,2p4c2me[c]__Org2,AH
AH,4c2me[c]__Org2,CDPMEK__Org2,AH
AH,CDPMEK__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CDPMEK__Org2,AH
AH,CDPMEK__Org2,h[c]__Org2,AH
AH,cgly[e]__Org2,CGLYabc__Org2,AH
AH,CGLYabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CGLYabc__Org2,AH
AH,CGLYabc__Org2,cgly[c]__Org2,AH
AH,h2o[c]__Org2,CGLYabc__Org2,AH
AH,CGLYabc__Org2,h[c]__Org2,AH
AH,CGLYabc__Org2,pi[c]__Org2,AH
AH,CHORM__Org2,pphn[c]__Org2,AH
AH,chor[c]__Org2,CHORM__Org2,AH
AH,3psme[c]__Org2,CHORS__Org2,AH
AH,CHORS__Org2,chor[c]__Org2,AH
AH,CHORS__Org2,pi[c]__Org2,AH
AH,CLPNS140__Org2,clpn140[c]__Org2,AH
AH,pg140[c]__Org2,CLPNS140__Org2,AH
AH,CLPNS140__Org2,glyc[c]__Org2,AH
AH,CLPNS160__Org2,clpn160[c]__Org2,AH
AH,pg160[c]__Org2,CLPNS160__Org2,AH
AH,CLPNS160__Org2,glyc[c]__Org2,AH
AH,CLPNS180__Org2,clpn180[c]__Org2,AH
AH,pg180[c]__Org2,CLPNS180__Org2,AH
AH,CLPNS180__Org2,glyc[c]__Org2,AH
AH,CLPNSAI15__Org2,clpnai15[c]__Org2,AH
AH,pgai15[c]__Org2,CLPNSAI15__Org2,AH
AH,CLPNSAI15__Org2,glyc[c]__Org2,AH
AH,CLPNSAI17__Org2,clpnai17[c]__Org2,AH
AH,pgai17[c]__Org2,CLPNSAI17__Org2,AH
AH,CLPNSAI17__Org2,glyc[c]__Org2,AH
AH,CLPNSI14__Org2,clpni14[c]__Org2,AH
AH,pgi14[c]__Org2,CLPNSI14__Org2,AH
AH,CLPNSI14__Org2,glyc[c]__Org2,AH
AH,CLPNSI15__Org2,clpni15[c]__Org2,AH
AH,pgi15[c]__Org2,CLPNSI15__Org2,AH
AH,CLPNSI15__Org2,glyc[c]__Org2,AH
AH,CLPNSI16__Org2,clpni16[c]__Org2,AH
AH,pgi16[c]__Org2,CLPNSI16__Org2,AH
AH,CLPNSI16__Org2,glyc[c]__Org2,AH
AH,CLPNSI17__Org2,clpni17[c]__Org2,AH
AH,pgi17[c]__Org2,CLPNSI17__Org2,AH
AH,CLPNSI17__Org2,glyc[c]__Org2,AH
AH,2c25dho[c]__Org2,CMLDC__Org2,AH
AH,CMLDC__Org2,5odhf2a[c]__Org2,AH
AH,CMLDC__Org2,co2[c]__Org2,AH
AH,h[c]__Org2,CMLDC__Org2,AH
AH,co2[e]__Org2,CO2t__Org2,AH
AH,CO2t__Org2,co2[c]__Org2,AH
AH,copre3[c]__Org2,CPC3MT__Org2,AH
AH,CPC3MT__Org2,copre4[c]__Org2,AH
AH,CPC3MT__Org2,ahcys[c]__Org2,AH
AH,amet[c]__Org2,CPC3MT__Org2,AH
AH,copre5[c]__Org2,CPC5MT__Org2,AH
AH,CPC5MT__Org2,copre6[c]__Org2,AH
AH,CPC5MT__Org2,acald[c]__Org2,AH
AH,CPC5MT__Org2,ahcys[c]__Org2,AH
AH,amet[c]__Org2,CPC5MT__Org2,AH
AH,h2o[c]__Org2,CPC5MT__Org2,AH
AH,CPC5MT__Org2,h[c]__Org2,AH
AH,copre5b[c]__Org2,CPC5MT2__Org2,AH
AH,CPC5MT2__Org2,ahcys[c]__Org2,AH
AH,amet[c]__Org2,CPC5MT2__Org2,AH
AH,CPC5MT2__Org2,copre6[c]__Org2,AH
AH,codhpre6[c]__Org2,CPC6MT__Org2,AH
AH,CPC6MT__Org2,copre8[c]__Org2,AH
AH,CPC6MT__Org2,ahcys[c]__Org2,AH
AH,amet[c]__Org2,CPC6MT__Org2,AH
AH,CPC6MT__Org2,co2[c]__Org2,AH
AH,CPC6MT__Org2,h[c]__Org2,AH
AH,CPC6R__Org2,codhpre6[c]__Org2,AH
AH,copre6[c]__Org2,CPC6R__Org2,AH
AH,h[c]__Org2,CPC6R__Org2,AH
AH,CPC6R__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,CPC6R__Org2,AH
AH,CPC8MM__Org2,cobya[c]__Org2,AH
AH,copre8[c]__Org2,CPC8MM__Org2,AH
AH,cpppg3[c]__Org2,CPPPGO__Org2,AH
AH,CPPPGO__Org2,pppg9[c]__Org2,AH
AH,CPPPGO__Org2,co2[c]__Org2,AH
AH,CPPPGO__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,CPPPGO__Org2,AH
AH,o2[c]__Org2,CPPPGO__Org2,AH
AH,cro4[c]__Org2,CRO4t3__Org2,AH
AH,CRO4t3__Org2,cro4[e]__Org2,AH
AH,CRO4t3__Org2,h[c]__Org2,AH
AH,h[e]__Org2,CRO4t3__Org2,AH
AH,utp[c]__Org2,CTPS1__Org2,AH
AH,CTPS1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CTPS1__Org2,AH
AH,CTPS1__Org2,ctp[c]__Org2,AH
AH,CTPS1__Org2,h[c]__Org2,AH
AH,nh4[c]__Org2,CTPS1__Org2,AH
AH,CTPS1__Org2,pi[c]__Org2,AH
AH,CTPS2__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CTPS2__Org2,AH
AH,CTPS2__Org2,ctp[c]__Org2,AH
AH,gln_L[c]__Org2,CTPS2__Org2,AH
AH,CTPS2__Org2,glu_L[c]__Org2,AH
AH,h2o[c]__Org2,CTPS2__Org2,AH
AH,CTPS2__Org2,h[c]__Org2,AH
AH,CTPS2__Org2,pi[c]__Org2,AH
AH,utp[c]__Org2,CTPS2__Org2,AH
AH,CYFO__Org2,h2o[e]__Org2,AH
AH,o2[e]__Org2,CYFO__Org2,AH
AH,rbflvrd[e]__Org2,CYFO__Org2,AH
AH,CYFO__Org2,ribflv[e]__Org2,AH
AH,co1dam[c]__Org2,CYRDAAT__Org2,AH
AH,CYRDAAT__Org2,adcobdam[c]__Org2,AH
AH,atp[c]__Org2,CYRDAAT__Org2,AH
AH,h[c]__Org2,CYRDAAT__Org2,AH
AH,CYRDAAT__Org2,pppi[c]__Org2,AH
AH,co2dam[c]__Org2,CYRDAR__Org2,AH
AH,CYRDAR__Org2,co1dam[c]__Org2,AH
AH,CYRDAR__Org2,h[c]__Org2,AH
AH,CYRDAR__Org2,nad[c]__Org2,AH
AH,nadh[c]__Org2,CYRDAR__Org2,AH
AH,CYRDAS__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CYRDAS__Org2,AH
AH,CYRDAS__Org2,co2dam[c]__Org2,AH
AH,cobya[c]__Org2,CYRDAS__Org2,AH
AH,gln_L[c]__Org2,CYRDAS__Org2,AH
AH,CYRDAS__Org2,glu_L[c]__Org2,AH
AH,h2o[c]__Org2,CYRDAS__Org2,AH
AH,CYRDAS__Org2,h[c]__Org2,AH
AH,CYRDAS__Org2,ppi[c]__Org2,AH
AH,acser[c]__Org2,CYSS__Org2,AH
AH,CYSS__Org2,ac[c]__Org2,AH
AH,CYSS__Org2,cys_L[c]__Org2,AH
AH,h2s[c]__Org2,CYSS__Org2,AH
AH,CYSS__Org2,h[c]__Org2,AH
AH,CYSS3r__Org2,ac[c]__Org2,AH
AH,acser[c]__Org2,CYSS3r__Org2,AH
AH,CYSS3r__Org2,cys_L[c]__Org2,AH
AH,CYSS3r__Org2,h[c]__Org2,AH
AH,CYSS3r__Org2,so3[c]__Org2,AH
AH,CYSS3r__Org2,trdox[c]__Org2,AH
AH,trdrd[c]__Org2,CYSS3r__Org2,AH
AH,tsul[c]__Org2,CYSS3r__Org2,AH
AH,CYSTS__Org2,cyst_L[c]__Org2,AH
AH,ser_L[c]__Org2,CYSTS__Org2,AH
AH,CYSTS__Org2,h2o[c]__Org2,AH
AH,hcys_L[c]__Org2,CYSTS__Org2,AH
AH,cytd[c]__Org2,CYTDK3__Org2,AH
AH,CYTDK3__Org2,idp[c]__Org2,AH
AH,itp[c]__Org2,CYTDK3__Org2,AH
AH,CYTDK3__Org2,cmp[c]__Org2,AH
AH,CYTDK3__Org2,h[c]__Org2,AH
AH,CYTK1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CYTK1__Org2,AH
AH,CYTK1__Org2,cdp[c]__Org2,AH
AH,cmp[c]__Org2,CYTK1__Org2,AH
AH,dcmp[c]__Org2,CYTK2__Org2,AH
AH,CYTK2__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,CYTK2__Org2,AH
AH,CYTK2__Org2,dcdp[c]__Org2,AH
AH,CZP_NR__Org2,7a_czp[c]__Org2,AH
AH,czp[c]__Org2,CZP_NR__Org2,AH
AH,CZP_NR__Org2,h2o[c]__Org2,AH
AH,h[c]__Org2,CZP_NR__Org2,AH
AH,CZP_NR__Org2,nadp[c]__Org2,AH
AH,nadph[c]__Org2,CZP_NR__Org2,AH
AH,Coabc__Org2,cobalt2[c]__Org2,AH
AH,cobalt2[e]__Org2,Coabc__Org2,AH
AH,Coabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,Coabc__Org2,AH
AH,h2o[c]__Org2,Coabc__Org2,AH
AH,Coabc__Org2,h[c]__Org2,AH
AH,Coabc__Org2,pi[c]__Org2,AH
AH,Cuabc__Org2,cu2[c]__Org2,AH
AH,cu2[e]__Org2,Cuabc__Org2,AH
AH,Cuabc__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,Cuabc__Org2,AH
AH,h2o[c]__Org2,Cuabc__Org2,AH
AH,Cuabc__Org2,h[c]__Org2,AH
AH,Cuabc__Org2,pi[c]__Org2,AH
AH,Cut1__Org2,adp[c]__Org2,AH
AH,atp[c]__Org2,Cut1__Org2,AH
AH,cu2[c]__Org2,Cut1__Org2,AH
AH,Cut1__Org2,cu2[e]__Org2,AH
AH,h2o[c]__Org2,Cut1__Org2,AH
AH,Cut1__Org2,h[c]__Org2,AH
AH,Cut1__Org2,pi[c]__Org2,AH
AH,DAPDA__Org2,26dap_LL[c]__Org2,AH
AH,DAPDA__Org2,ac[c]__Org2,AH
AH,h2o[c]__Org2,DAPDA__Org2,AH
AH,n6all26d[c]__Org2,DAPDA__Org2,AH
AH,DAPE__Org2,26dap_M[c]__Org2,AH
AH,26dap_LL[c]__Org2,DAPE__Org2,AH
AH,DAPMDH__Org2,l2a6o[c]__Org2,AH
AH,26dap_M[c]__Org2,DAPMDH__Org2,AH
AH,h2o[c]__Org2,DAPMDH__Org2,AH
AH,DAPMDH__Org2,h[c]__Org2,AH
AH,nadp[c]__Org2,DAPMDH__Org2,AH
AH,DAPMDH__Org2,nadph[c]__Org2,AH
AH,DAPMDH__Org2,nh4[c]__Org2,AH
AH,DASYN120__Org2,cdpdddecg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN120__Org2,AH
AH,h[c]__Org2,DASYN120__Org2,AH
AH,pa120[c]__Org2,DASYN120__Org2,AH
AH,DASYN120__Org2,ppi[c]__Org2,AH
AH,DASYN140__Org2,cdpdtdecg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN140__Org2,AH
AH,h[c]__Org2,DASYN140__Org2,AH
AH,pa140[c]__Org2,DASYN140__Org2,AH
AH,DASYN140__Org2,ppi[c]__Org2,AH
AH,DASYN141__Org2,cdpdtdec7eg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN141__Org2,AH
AH,h[c]__Org2,DASYN141__Org2,AH
AH,pa141[c]__Org2,DASYN141__Org2,AH
AH,DASYN141__Org2,ppi[c]__Org2,AH
AH,DASYN160__Org2,cdpdhdecg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN160__Org2,AH
AH,h[c]__Org2,DASYN160__Org2,AH
AH,pa160[c]__Org2,DASYN160__Org2,AH
AH,DASYN160__Org2,ppi[c]__Org2,AH
AH,DASYN161__Org2,cdpdhdec9eg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN161__Org2,AH
AH,h[c]__Org2,DASYN161__Org2,AH
AH,pa161[c]__Org2,DASYN161__Org2,AH
AH,DASYN161__Org2,ppi[c]__Org2,AH
AH,DASYN180__Org2,cdpdodecg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN180__Org2,AH
AH,h[c]__Org2,DASYN180__Org2,AH
AH,pa180[c]__Org2,DASYN180__Org2,AH
AH,DASYN180__Org2,ppi[c]__Org2,AH
AH,DASYN181__Org2,cdpdodec11eg[c]__Org2,AH
AH,ctp[c]__Org2,DASYN181__Org2,AH
AH,h[c]__Org2,DASYN181__Org2,AH
AH,pa181[c]__Org2,DASYN181__Org2,AH
AH,DASYN181__Org2,ppi[c]__Org2,AH
AH,DASYNAI15__Org2,cdpdaipdecg[c]__Org2,AH
AH,ctp[c]__Org2,DASYNAI15__Org2,AH
AH,h[c]__Org2,DASYNAI15__Org2,AH
AH,paai15[c]__Org2,DASYNAI15__Org2,AH
